player_id,monthly_spend,monthly_sessions,segment
1143,0.68,3,minnow
1144,2.28,9,minnow
1145,5.75,11,minnow
1146,24.82,9,minnow
1147,0.49,5,minnow
1148,3.16,5,minnow
1149,21.87,7,minnow
1150,0.5,3,minnow
1151,25.21,27,dolphin
1152,1.64,7,minnow
1153,10.36,12,minnow
1154,2.34,8,minnow
1155,6.92,13,minnow
1156,43.57,20,dolphin
1157,2.73,7,minnow
1158,16.35,11,minnow
1159,5.15,4,minnow
1160,0.94,16,minnow
1161,2.63,9,minnow
1162,2.38,7,minnow
1163,0.35,6,minnow
1164,6.92,5,minnow
1165,9.51,7,minnow
1166,12.18,8,minnow
1167,32.71,20,dolphin
1168,15.28,9,minnow
1169,1.27,8,minnow
1170,1.78,6,minnow
1171,12.71,8,minnow
1172,6.19,9,minnow
1173,3.23,8,minnow
1174,0.82,5,minnow
1175,1.42,12,minnow
1176,8.44,8,minnow
1177,0.15,9,minnow
1178,0.08,9,minnow
1179,10.07,9,minnow
1180,1.41,4,minnow
1181,7.03,4,minnow
1182,41.37,22,dolphin
1183,0.66,8,minnow
1184,0.23,9,minnow
1185,2.13,8,minnow
1186,1.11,8,minnow
1187,3.19,6,minnow
1188,7.85,9,minnow
1189,5.6,4,minnow
1190,3.58,6,minnow
1191,18.05,6,minnow
1192,9.71,9,minnow
1193,2.48,4,minnow
1194,9.17,9,minnow
1195,0.28,8,minnow
1196,18.21,5,minnow
1197,3.44,3,minnow
1198,0.49,6,minnow
1199,1.7,4,minnow
1200,17.46,13,minnow
1201,0.97,6,minnow
1202,6.4,8,minnow
1203,13.55,6,minnow
1204,3.45,3,minnow
1205,0.83,8,minnow
1206,3.0,6,minnow
1207,0.35,1,minnow
1208,1.52,9,minnow
1209,0.56,9,minnow
1210,3.08,9,minnow
1211,0.44,7,minnow
1212,3.79,9,minnow
1213,20.34,5,minnow
1214,22.49,12,minnow
1215,0.45,9,minnow
1216,1.14,9,minnow
1217,12.99,7,minnow
1218,10.24,2,minnow
1219,1.24,8,minnow
1220,1.52,9,minnow
1221,3.79,6,minnow
1222,0.18,7,minnow
1223,7.69,10,minnow
1224,18.78,9,minnow
1225,1.78,12,minnow
1226,0.34,6,minnow
1227,31.82,30,dolphin
1228,4.72,4,minnow
1229,10.32,6,minnow
1230,0.4,12,minnow
1231,0.4,9,minnow
1232,6.44,7,minnow
1233,17.19,3,minnow
1234,0.55,7,minnow
1235,2.82,15,minnow
1236,0.26,12,minnow
1237,1.08,12,minnow
1238,2.2,12,minnow
1239,7.26,8,minnow
1240,0.11,7,minnow
1241,27.46,24,dolphin
1242,2.53,6,minnow
1243,26.34,16,dolphin
1244,10.15,12,minnow
1245,12.98,11,minnow
1246,84.14,20,dolphin
1247,0.95,7,minnow
1248,4.12,10,minnow
1249,0.68,15,minnow
1250,2.82,5,minnow
1251,10.51,12,minnow
1252,20.16,8,minnow
1253,1.8,10,minnow
1254,0.48,6,minnow
1255,3.73,10,minnow
1256,0.85,11,minnow
1257,1.32,9,minnow
1258,9.73,12,minnow
1259,7.22,5,minnow
1260,12.61,4,minnow
1261,1.94,8,minnow
1262,16.68,9,minnow
1263,3.4,4,minnow
1264,2.11,6,minnow
1265,0.57,10,minnow
1266,0.12,8,minnow
1267,0.27,7,minnow
1268,4.69,11,minnow
1269,0.78,6,minnow
1270,0.24,7,minnow
1271,1.7,12,minnow
1272,5.19,8,minnow
1273,6.45,5,minnow
1274,3.17,6,minnow
1275,3.01,8,minnow
1276,1.4,8,minnow
1277,9.15,9,minnow
1278,2.5,9,minnow
1279,2.94,7,minnow
1280,17.47,6,minnow
1281,11.79,11,minnow
1282,2.47,6,minnow
1283,1.97,11,minnow
1284,1.94,9,minnow
1285,0.13,13,minnow
1286,19.2,7,minnow
1287,1.11,4,minnow
1288,13.03,6,minnow
1289,3.55,10,minnow
1290,30.77,23,dolphin
1291,7.75,5,minnow
1292,14.29,3,minnow
1293,1.29,5,minnow
1294,0.42,10,minnow
1295,4.2,8,minnow
1296,0.15,8,minnow
1297,1.57,7,minnow
1298,0.5,5,minnow
1299,0.87,9,minnow
1300,8.61,7,minnow
1301,7.75,6,minnow
1302,2.56,9,minnow
1303,5.54,6,minnow
1304,1.4,4,minnow
1305,161.2,48,whale
1306,5.37,9,minnow
1307,1.29,7,minnow
1308,13.47,3,minnow
1309,24.15,6,minnow
1310,0.96,10,minnow
1311,0.34,5,minnow
1312,0.47,6,minnow
1313,1.14,9,minnow
1314,3.04,9,minnow
1315,0.24,8,minnow
1316,1.7,2,minnow
1317,2.38,7,minnow
1318,5.58,8,minnow
1319,8.84,8,minnow
1320,6.31,4,minnow
1321,58.41,23,dolphin
1322,19.12,5,minnow
1323,4.74,7,minnow
1324,0.7,13,minnow
1325,1.13,9,minnow
1326,0.34,9,minnow
1327,4.24,7,minnow
1328,5.64,7,minnow
1329,13.86,7,minnow
1330,5.09,10,minnow
1331,17.93,13,minnow
1332,18.53,9,minnow
1333,0.64,7,minnow
1334,1.45,4,minnow
1335,3.26,7,minnow
1336,1.07,7,minnow
1337,2.25,7,minnow
1338,5.38,7,minnow
1339,2.73,9,minnow
1340,3.32,9,minnow
1341,0.73,5,minnow
1342,7.47,13,minnow
1343,6.64,8,minnow
1344,0.98,7,minnow
1345,0.42,11,minnow
1346,23.77,7,minnow
1347,54.44,28,dolphin
1348,4.83,7,minnow
1349,1.86,10,minnow
1350,17.71,6,minnow
1351,7.05,13,minnow
1352,2.37,7,minnow
1353,15.63,8,minnow
1354,0.91,11,minnow
1355,1.1,8,minnow
1356,5.94,8,minnow
1357,3.99,16,minnow
1358,9.2,11,minnow
1359,22.41,10,minnow
1360,0.28,6,minnow
1361,3.53,14,minnow
1362,69.53,25,dolphin
1363,1.28,4,minnow
1364,1.06,9,minnow
1365,0.09,7,minnow
1366,3.91,9,minnow
1367,8.41,10,minnow
1368,8.38,6,minnow
1369,0.63,7,minnow
1370,3.27,11,minnow
1371,4.73,10,minnow
1372,3.61,4,minnow
1373,0.58,6,minnow
1374,3.76,10,minnow
1375,0.9,8,minnow
1376,0.17,11,minnow
1377,9.88,4,minnow
1378,4.15,9,minnow
1379,8.56,9,minnow
1380,1.41,4,minnow
1381,9.05,7,minnow
1382,17.04,5,minnow
1383,54.95,25,dolphin
1384,12.21,6,minnow
1385,6.15,2,minnow
1386,0.37,7,minnow
1387,2.8,8,minnow
1388,0.34,11,minnow
1389,0.9,4,minnow
1390,75.8,30,dolphin
1391,0.65,6,minnow
1392,0.08,7,minnow
1393,12.2,9,minnow
1394,1.13,10,minnow
1395,11.35,11,minnow
1396,0.51,10,minnow
1397,1.68,5,minnow
1398,22.5,8,minnow
1399,0.4,11,minnow
1400,2.53,4,minnow
1401,5.29,3,minnow
1402,1.05,10,minnow
1403,4.89,8,minnow
1404,3.4,10,minnow
1405,7.81,9,minnow
1406,63.28,17,dolphin
1407,239.93,53,whale
1408,6.97,9,minnow
1409,2.78,10,minnow
1410,6.72,8,minnow
1411,2.29,7,minnow
1412,0.26,4,minnow
1413,3.08,6,minnow
1414,18.75,8,minnow
1415,0.32,10,minnow
1416,0.69,9,minnow
1417,1.31,5,minnow
1418,6.02,8,minnow
1419,148.89,54,whale
1420,0.91,8,minnow
1421,3.84,5,minnow
1422,3.35,11,minnow
1423,2.05,4,minnow
1424,3.08,7,minnow
1425,1.58,15,minnow
1426,267.4,56,whale
1427,11.02,7,minnow
1428,1.6,3,minnow
1429,22.06,7,minnow
1430,5.01,10,minnow
1431,3.64,5,minnow
1432,2.48,10,minnow
1433,2.23,8,minnow
1434,0.47,6,minnow
1435,0.23,7,minnow
1436,6.01,8,minnow
1437,2.44,8,minnow
1438,13.52,15,minnow
1439,0.8,9,minnow
1440,0.57,4,minnow
1441,11.49,10,minnow
1442,2.07,8,minnow
1443,13.06,7,minnow
1444,3.5,8,minnow
1445,66.96,21,dolphin
1446,11.12,8,minnow
1447,6.4,6,minnow
1448,11.94,9,minnow
1449,2.15,8,minnow
1450,0.24,7,minnow
1451,5.91,4,minnow
1452,74.18,20,dolphin
1453,0.09,7,minnow
1454,7.03,6,minnow
1455,0.28,7,minnow
1456,3.2,11,minnow
1457,3.77,11,minnow
1458,10.97,8,minnow
1459,4.65,3,minnow
1460,29.89,28,dolphin
1461,21.46,7,minnow
1462,2.42,8,minnow
1463,19.13,8,minnow
1464,2.01,8,minnow
1465,1.53,6,minnow
1466,0.48,3,minnow
1467,27.09,27,dolphin
1468,2.05,9,minnow
1469,0.07,9,minnow
1470,7.9,10,minnow
1471,1.66,7,minnow
1472,2.06,5,minnow
1473,2.28,2,minnow
1474,1.94,10,minnow
1475,260.98,52,whale
1476,47.48,21,dolphin
1477,10.16,7,minnow
1478,4.88,7,minnow
1479,20.21,10,minnow
1480,4.9,7,minnow
1481,12.25,4,minnow
1482,8.11,7,minnow
1483,4.08,3,minnow
1484,14.95,8,minnow
1485,1.7,16,minnow
1486,3.65,10,minnow
1487,0.69,11,minnow
1488,0.83,6,minnow
1489,0.06,6,minnow
1490,6.89,9,minnow
1491,10.7,7,minnow
1492,18.85,8,minnow
1493,0.57,7,minnow
1494,6.71,9,minnow
1495,3.32,10,minnow
1496,10.81,4,minnow
1497,1.17,12,minnow
1498,1.94,8,minnow
1499,0.28,10,minnow
1500,1.05,7,minnow
1501,3.34,8,minnow
1502,4.39,6,minnow
1503,0.22,13,minnow
1504,1.46,9,minnow
1505,4.29,8,minnow
1506,31.59,31,dolphin
1507,0.86,9,minnow
1508,7.27,11,minnow
1509,1.35,7,minnow
1510,1.63,9,minnow
1511,0.82,8,minnow
1512,0.62,9,minnow
1513,1.55,7,minnow
1514,17.76,8,minnow
1515,0.99,13,minnow
1516,0.77,6,minnow
1517,4.64,3,minnow
1518,3.35,8,minnow
1519,2.98,7,minnow
1520,4.98,8,minnow
1521,0.66,3,minnow
1522,0.79,13,minnow
1523,16.09,12,minnow
1524,2.63,8,minnow
1525,8.62,13,minnow
1526,23.53,7,minnow
1527,12.85,8,minnow
1528,0.37,13,minnow
1529,2.76,5,minnow
1530,17.55,5,minnow
1531,7.66,10,minnow
1532,4.46,8,minnow
1533,0.24,10,minnow
1534,1.24,5,minnow
1535,3.71,14,minnow
1536,0.34,5,minnow
1537,11.82,7,minnow
1538,2.75,6,minnow
1539,0.14,13,minnow
1540,1.34,8,minnow
1541,2.1,7,minnow
1542,2.7,9,minnow
1543,32.18,22,dolphin
1544,8.38,3,minnow
1545,0.37,5,minnow
1546,0.31,6,minnow
1547,2.17,12,minnow
1548,4.06,6,minnow
1549,16.25,12,minnow
1550,52.87,25,dolphin
1551,57.67,29,dolphin
1552,1.64,6,minnow
1553,14.81,12,minnow
1554,6.56,13,minnow
1555,0.58,8,minnow
1556,0.16,7,minnow
1557,4.18,5,minnow
1558,0.3,8,minnow
1559,0.85,5,minnow
1560,1.11,3,minnow
1561,4.71,7,minnow
1562,25.76,24,dolphin
1563,3.39,9,minnow
1564,1.4,10,minnow
1565,0.12,7,minnow
1566,6.91,5,minnow
1567,3.48,10,minnow
1568,1.38,7,minnow
1569,21.45,9,minnow
1570,0.49,4,minnow
1571,1.11,13,minnow
1572,2.24,4,minnow
1573,1.35,10,minnow
1574,8.01,3,minnow
1575,6.97,14,minnow
1576,17.84,3,minnow
1577,7.42,7,minnow
1578,2.76,8,minnow
1579,1.93,7,minnow
1580,6.88,11,minnow
1581,2.45,9,minnow
1582,3.58,3,minnow
1583,7.5,7,minnow
1584,4.14,9,minnow
1585,5.44,8,minnow
1586,0.94,10,minnow
1587,28.78,17,dolphin
1588,0.57,9,minnow
1589,6.7,9,minnow
1590,1.53,9,minnow
1591,18.76,10,minnow
1592,13.65,5,minnow
1593,3.31,8,minnow
1594,39.95,36,dolphin
1595,2.46,10,minnow
1596,13.61,12,minnow
1597,1.04,11,minnow
1598,6.35,11,minnow
1599,0.75,9,minnow
1600,3.43,5,minnow
1601,3.06,7,minnow
1602,13.54,7,minnow
1603,1.14,6,minnow
1604,453.67,45,whale
1605,0.36,5,minnow
1606,4.82,6,minnow
1607,5.26,7,minnow
1608,7.85,8,minnow
1609,1.46,9,minnow
1610,4.89,9,minnow
1611,1.35,9,minnow
1612,66.49,20,dolphin
1613,1.2,11,minnow
1614,2.62,5,minnow
1615,1.15,4,minnow
1616,0.92,7,minnow
1617,0.35,3,minnow
1618,9.73,2,minnow
1619,1.13,13,minnow
1620,0.93,6,minnow
1621,0.71,11,minnow
1622,5.4,9,minnow
1623,3.44,7,minnow
1624,3.46,9,minnow
1625,0.98,10,minnow
1626,6.66,8,minnow
1627,1.15,8,minnow
1628,3.71,4,minnow
1629,2.65,4,minnow
1630,0.22,12,minnow
1631,85.29,33,dolphin
1632,8.33,8,minnow
1633,4.43,8,minnow
1634,5.7,5,minnow
1635,88.56,14,dolphin
1636,20.47,9,minnow
1637,5.8,7,minnow
1638,1.07,14,minnow
1639,1.38,9,minnow
1640,0.19,3,minnow
1641,1.84,7,minnow
1642,9.57,12,minnow
1643,9.15,7,minnow
1644,8.9,7,minnow
1645,1.46,8,minnow
1646,8.02,11,minnow
1647,12.41,2,minnow
1648,0.09,9,minnow
1649,5.4,5,minnow
1650,92.73,32,dolphin
1651,2.08,6,minnow
1652,0.06,7,minnow
1653,0.9,5,minnow
1654,0.18,13,minnow
1655,1.2,8,minnow
1656,0.47,11,minnow
1657,14.72,7,minnow
1658,11.54,11,minnow
1659,5.75,15,minnow
1660,23.62,9,minnow
1661,1.34,8,minnow
1662,3.73,7,minnow
1663,111.17,28,dolphin
1664,8.47,6,minnow
1665,8.44,11,minnow
1666,0.97,4,minnow
1667,1.7,6,minnow
1668,0.67,6,minnow
1669,48.88,29,dolphin
1670,0.27,2,minnow
1671,14.33,8,minnow
1672,8.41,12,minnow
1673,0.26,6,minnow
1674,20.65,15,minnow
1675,2.19,10,minnow
1676,0.4,8,minnow
1677,5.95,9,minnow
1678,0.89,8,minnow
1679,2.39,12,minnow
1680,1.48,8,minnow
1681,0.81,12,minnow
1682,0.5,8,minnow
1683,11.88,8,minnow
1684,5.58,7,minnow
1685,5.04,11,minnow
1686,1.85,9,minnow
1687,3.6,12,minnow
1688,1.02,5,minnow
1689,0.99,6,minnow
1690,51.23,26,dolphin
1691,13.67,6,minnow
1692,1.35,12,minnow
1693,0.3,7,minnow
1694,0.22,7,minnow
1695,1.2,9,minnow
1696,3.94,5,minnow
1697,4.01,4,minnow
1698,4.21,10,minnow
1699,5.67,7,minnow
1700,0.63,10,minnow
1701,37.05,26,dolphin
1702,2.42,6,minnow
1703,5.32,8,minnow
1704,1.16,8,minnow
1705,5.47,8,minnow
1706,92.13,19,dolphin
1707,0.68,10,minnow
1708,0.56,3,minnow
1709,0.83,7,minnow
1710,1.95,6,minnow
1711,1.44,7,minnow
1712,0.63,11,minnow
1713,3.07,8,minnow
1714,40.36,25,dolphin
1715,2.61,9,minnow
1716,2.85,8,minnow
1717,5.75,11,minnow
1718,9.36,10,minnow
1719,29.88,36,dolphin
1720,4.87,6,minnow
1721,3.31,14,minnow
1722,0.68,7,minnow
1723,10.85,5,minnow
1724,0.86,4,minnow
1725,0.82,10,minnow
1726,4.52,9,minnow
1727,39.11,27,dolphin
1728,10.62,8,minnow
1729,3.13,3,minnow
1730,0.69,6,minnow
1731,37.92,25,dolphin
1732,3.03,10,minnow
1733,2.09,10,minnow
1734,8.07,9,minnow
1735,1.62,5,minnow
1736,1.0,6,minnow
1737,1.16,11,minnow
1738,1.16,8,minnow
1739,0.55,9,minnow
1740,0.46,11,minnow
1741,15.72,9,minnow
1742,9.68,10,minnow
1743,0.89,7,minnow
1744,13.76,4,minnow
1745,5.45,5,minnow
1746,1.98,11,minnow
1747,0.47,10,minnow
1748,5.73,6,minnow
1749,65.67,27,dolphin
1750,3.4,11,minnow
1751,16.41,6,minnow
1752,2.37,12,minnow
1753,14.51,10,minnow
1754,2.61,14,minnow
1755,0.07,3,minnow
1756,1.05,9,minnow
1757,4.1,4,minnow
1758,18.77,5,minnow
1759,2.6,5,minnow
1760,3.48,17,minnow
1761,1.3,5,minnow
1762,40.35,21,dolphin
1763,36.64,42,dolphin
1764,1.13,9,minnow
1765,0.29,9,minnow
1766,0.18,7,minnow
1767,8.72,7,minnow
1768,4.12,9,minnow
1769,0.95,5,minnow
1770,5.13,14,minnow
1771,0.46,10,minnow
1772,11.84,9,minnow
1773,1.8,10,minnow
1774,0.59,5,minnow
1775,1.85,11,minnow
1776,1.75,6,minnow
1777,5.95,8,minnow
1778,21.45,10,minnow
1779,19.74,15,minnow
1780,4.29,12,minnow
1781,2.46,11,minnow
1782,1.34,13,minnow
1783,0.2,7,minnow
1784,3.22,12,minnow
1785,0.85,7,minnow
1786,23.32,13,minnow
1787,2.41,15,minnow
1788,10.97,7,minnow
1789,1.53,7,minnow
1790,1.13,9,minnow
1791,8.74,8,minnow
1792,5.18,7,minnow
1793,5.56,5,minnow
1794,2.86,9,minnow
1795,11.74,10,minnow
1796,9.32,4,minnow
1797,0.1,10,minnow
1798,2.2,13,minnow
1799,16.84,7,minnow
1800,0.65,2,minnow
1801,0.22,5,minnow
1802,2.66,6,minnow
1803,7.64,11,minnow
1804,1.59,6,minnow
1805,26.28,22,dolphin
1806,63.42,24,dolphin
1807,0.15,6,minnow
1808,1.8,10,minnow
1809,0.09,7,minnow
1810,9.56,8,minnow
1811,1.12,8,minnow
1812,1.55,6,minnow
1813,20.84,9,minnow
1814,0.4,11,minnow
1815,0.27,9,minnow
1816,0.09,11,minnow
1817,25.35,20,dolphin
1818,17.48,7,minnow
1819,2.07,12,minnow
1820,0.43,5,minnow
1821,12.61,19,minnow
1822,272.46,44,whale
1823,2.28,6,minnow
1824,0.48,9,minnow
1825,24.21,7,minnow
1826,0.54,6,minnow
1827,1.85,5,minnow
1828,0.05,9,minnow
1829,2.04,9,minnow
1830,0.43,6,minnow
1831,24.88,11,minnow
1832,0.7,6,minnow
1833,11.56,10,minnow
1834,2.81,7,minnow
1835,4.06,7,minnow
1836,7.66,6,minnow
1837,3.05,4,minnow
1838,1.18,9,minnow
1839,0.91,4,minnow
1840,7.5,7,minnow
1841,0.16,8,minnow
1842,48.67,24,dolphin
1843,4.1,8,minnow
1844,1.94,7,minnow
1845,5.08,7,minnow
1846,1.28,6,minnow
1847,2.5,11,minnow
1848,0.54,7,minnow
1849,6.05,6,minnow
1850,2.93,6,minnow
1851,4.48,5,minnow
1852,35.62,36,dolphin
1853,0.92,7,minnow
1854,2.7,7,minnow
1855,0.24,7,minnow
1856,8.0,15,minnow
1857,3.23,9,minnow
1858,3.41,7,minnow
1859,2.58,4,minnow
1860,1.32,5,minnow
1861,180.12,45,whale
1862,3.53,4,minnow
1863,5.34,9,minnow
1864,0.54,11,minnow
1865,13.68,10,minnow
1866,2.72,9,minnow
1867,6.78,8,minnow
1868,14.07,6,minnow
1869,2.81,10,minnow
1870,1.12,7,minnow
1871,0.08,8,minnow
1872,1.79,7,minnow
1873,1.11,6,minnow
1874,0.53,8,minnow
1875,33.95,30,dolphin
1876,16.0,11,minnow
1877,0.18,5,minnow
1878,4.25,4,minnow
1879,0.9,4,minnow
1880,5.97,6,minnow
1881,0.92,5,minnow
1882,1.4,9,minnow
1883,15.5,6,minnow
1884,12.32,12,minnow
1885,37.16,28,dolphin
1886,2.35,10,minnow
1887,0.32,5,minnow
1888,14.5,9,minnow
1889,14.63,6,minnow
1890,9.07,10,minnow
1891,1.01,10,minnow
1892,0.6,11,minnow
1893,7.83,11,minnow
1894,0.8,9,minnow
1895,2.03,7,minnow
1896,347.38,50,whale
1897,100.11,22,dolphin
1898,11.8,3,minnow
1899,1.15,9,minnow
1900,1.05,7,minnow
1901,10.44,5,minnow
1902,36.42,29,dolphin
1903,1.46,6,minnow
1904,1.6,6,minnow
1905,3.82,13,minnow
1906,0.36,5,minnow
1907,0.38,8,minnow
1908,0.51,10,minnow
1909,7.95,10,minnow
1910,5.13,6,minnow
1911,20.47,8,minnow
1912,0.21,7,minnow
1913,0.29,10,minnow
1914,6.88,10,minnow
1915,0.82,5,minnow
1916,0.92,10,minnow
1917,16.78,8,minnow
1918,1.37,9,minnow
1919,1.65,6,minnow
1920,2.23,6,minnow
1921,2.45,9,minnow
1922,9.93,5,minnow
1923,0.48,12,minnow
1924,2.46,12,minnow
1925,21.32,12,minnow
1926,100.73,19,dolphin
1927,0.38,9,minnow
1928,5.64,5,minnow
1929,2.45,9,minnow
1930,2.83,8,minnow
1931,0.94,8,minnow
1932,11.13,8,minnow
1933,10.25,11,minnow
1934,188.03,55,whale
1935,0.4,11,minnow
1936,0.2,9,minnow
1937,88.91,18,dolphin
1938,3.06,5,minnow
1939,1.6,9,minnow
1940,4.49,7,minnow
1941,0.36,4,minnow
1942,6.06,8,minnow
1943,2.92,6,minnow
1944,18.51,14,minnow
1945,13.08,9,minnow
1946,14.95,7,minnow
1947,4.51,10,minnow
1948,43.25,24,dolphin
1949,8.35,9,minnow
1950,1.41,5,minnow
1951,0.91,7,minnow
1952,1.09,12,minnow
1953,8.52,7,minnow
1954,0.39,9,minnow
1955,4.26,7,minnow
1956,0.88,11,minnow
1957,0.45,9,minnow
1958,0.58,10,minnow
1959,3.2,10,minnow
1960,11.27,8,minnow
1961,1.13,8,minnow
1962,0.12,7,minnow
1963,516.43,51,whale
1964,19.86,10,minnow
1965,14.76,11,minnow
1966,44.91,20,dolphin
1967,3.85,4,minnow
1968,2.68,8,minnow
1969,29.06,23,dolphin
1970,28.75,20,dolphin
1971,8.88,5,minnow
1972,13.63,7,minnow
1973,0.46,9,minnow
1974,2.2,15,minnow
1975,50.71,23,dolphin
1976,12.02,8,minnow
1977,0.32,9,minnow
1978,1.42,9,minnow
1979,39.08,26,dolphin
1980,6.88,6,minnow
1981,4.44,10,minnow
1982,4.66,7,minnow
1983,2.9,6,minnow
1984,1.44,10,minnow
1985,0.87,11,minnow
1986,16.72,4,minnow
1987,4.86,5,minnow
1988,10.29,5,minnow
1989,7.96,10,minnow
1990,31.62,18,dolphin
1991,6.87,6,minnow
1992,12.4,10,minnow
1993,4.34,6,minnow
1994,0.73,7,minnow
1995,2.31,6,minnow
1996,8.53,9,minnow
1997,9.82,7,minnow
1998,33.84,33,dolphin
1999,1.59,8,minnow
2000,4.77,4,minnow
2001,2.7,11,minnow
2002,44.65,23,dolphin
2003,6.06,8,minnow
2004,6.25,10,minnow
2005,3.14,9,minnow
2006,2.32,9,minnow
2007,0.33,7,minnow
2008,0.44,12,minnow
2009,4.42,7,minnow
2010,3.62,13,minnow
2011,4.46,7,minnow
2012,14.97,11,minnow
2013,3.85,8,minnow
2014,1.9,8,minnow
2015,2.37,7,minnow
2016,4.9,7,minnow
2017,1.81,8,minnow
2018,18.23,4,minnow
2019,3.26,12,minnow
2020,4.97,16,minnow
2021,0.9,11,minnow
2022,18.24,9,minnow
2023,33.19,21,dolphin
2024,0.37,10,minnow
2025,6.31,7,minnow
2026,2.79,10,minnow
2027,5.23,7,minnow
2028,6.84,7,minnow
2029,0.09,8,minnow
2030,11.19,13,minnow
2031,19.68,11,minnow
2032,23.56,6,minnow
2033,0.73,11,minnow
2034,3.16,10,minnow
2035,1.4,9,minnow
2036,0.15,13,minnow
2037,1.23,11,minnow
2038,0.59,9,minnow
2039,5.67,4,minnow
2040,0.24,10,minnow
2041,0.69,3,minnow
2042,1.45,7,minnow
2043,11.38,12,minnow
2044,282.72,34,whale
2045,5.39,3,minnow
2046,0.64,12,minnow
2047,1.12,4,minnow
2048,9.52,11,minnow
2049,0.39,3,minnow
2050,19.2,6,minnow
2051,5.14,6,minnow
2052,2.72,10,minnow
2053,0.22,6,minnow
2054,14.48,12,minnow
2055,0.98,10,minnow
2056,4.25,8,minnow
2057,2.58,7,minnow
2058,0.26,13,minnow
2059,2.3,12,minnow
2060,0.48,15,minnow
2061,1.17,4,minnow
2062,6.64,6,minnow
2063,10.22,7,minnow
2064,3.22,7,minnow
2065,0.81,11,minnow
2066,1.18,8,minnow
2067,1.15,6,minnow
2068,0.11,7,minnow
2069,3.73,10,minnow
2070,0.23,8,minnow
2071,3.75,6,minnow
2072,0.32,8,minnow
2073,0.48,9,minnow
2074,9.68,6,minnow
2075,3.45,8,minnow
2076,0.16,8,minnow
2077,1.36,8,minnow
2078,5.05,9,minnow
2079,1.23,3,minnow
2080,1.92,10,minnow
2081,4.91,5,minnow
2082,3.57,4,minnow
2083,0.68,6,minnow
2084,3.44,7,minnow
2085,2.1,8,minnow
2086,52.38,31,dolphin
2087,2.82,8,minnow
2088,4.12,6,minnow
2089,5.03,10,minnow
2090,1.98,12,minnow
2091,1.05,4,minnow
2092,6.93,11,minnow
2093,7.02,9,minnow
2094,92.96,23,dolphin
2095,10.89,5,minnow
2096,11.19,6,minnow
2097,10.47,8,minnow
2098,1.1,7,minnow
2099,0.44,5,minnow
2100,0.67,6,minnow
2101,9.98,6,minnow
2102,32.28,27,dolphin
2103,10.74,9,minnow
2104,2.54,8,minnow
2105,48.55,19,dolphin
2106,1.63,6,minnow
2107,0.53,10,minnow
2108,4.98,7,minnow
2109,26.23,26,dolphin
2110,0.86,10,minnow
2111,0.22,5,minnow
2112,3.53,9,minnow
2113,11.41,8,minnow
2114,0.03,6,minnow
2115,15.86,8,minnow
2116,0.37,8,minnow
2117,10.59,6,minnow
2118,0.14,13,minnow
2119,0.31,4,minnow
2120,8.93,14,minnow
2121,23.23,14,minnow
2122,3.27,8,minnow
2123,153.32,49,whale
2124,0.65,13,minnow
2125,0.63,12,minnow
2126,2.05,3,minnow
2127,1.9,14,minnow
2128,5.23,5,minnow
2129,1.01,7,minnow
2130,8.23,12,minnow
2131,7.92,9,minnow
2132,43.88,18,dolphin
2133,1.51,6,minnow
2134,5.69,5,minnow
2135,8.75,2,minnow
2136,3.28,7,minnow
2137,2.37,8,minnow
2138,0.12,11,minnow
2139,3.79,1,minnow
2140,8.61,9,minnow
2141,3.03,7,minnow
2142,0.95,10,minnow
2143,0.23,10,minnow
2144,6.85,13,minnow
2145,3.5,5,minnow
2146,30.69,32,dolphin
2147,0.33,11,minnow
2148,1.56,3,minnow
2149,0.4,10,minnow
2150,17.12,7,minnow
2151,24.11,9,minnow
2152,71.96,22,dolphin
2153,7.65,9,minnow
2154,11.74,7,minnow
2155,6.67,10,minnow
2156,8.31,10,minnow
2157,3.59,5,minnow
2158,8.94,10,minnow
2159,101.9,27,dolphin
2160,4.71,7,minnow
2161,3.45,9,minnow
2162,4.56,3,minnow
2163,2.62,8,minnow
2164,4.92,10,minnow
2165,2.48,10,minnow
2166,20.7,4,minnow
2167,17.65,7,minnow
2168,106.22,27,dolphin
2169,3.2,8,minnow
2170,5.27,5,minnow
2171,4.93,12,minnow
2172,4.57,8,minnow
2173,20.25,8,minnow
2174,0.25,10,minnow
2175,6.94,9,minnow
2176,80.9,35,dolphin
2177,29.39,34,dolphin
2178,24.48,10,minnow
2179,12.77,9,minnow
2180,1.28,3,minnow
2181,1.0,8,minnow
2182,1.01,12,minnow
2183,0.54,9,minnow
2184,15.1,8,minnow
2185,34.79,30,dolphin
2186,6.65,9,minnow
2187,12.03,6,minnow
2188,5.31,6,minnow
2189,8.25,12,minnow
2190,0.11,7,minnow
2191,5.49,5,minnow
2192,1.68,4,minnow
2193,3.11,11,minnow
2194,4.76,3,minnow
2195,1.06,10,minnow
2196,0.59,5,minnow
2197,1.01,6,minnow
2198,0.33,5,minnow
2199,0.52,8,minnow
2200,0.65,5,minnow
2201,0.33,10,minnow
2202,7.74,5,minnow
2203,0.79,7,minnow
2204,0.17,12,minnow
2205,1.75,1,minnow
2206,0.56,8,minnow
2207,34.28,18,dolphin
2208,4.11,14,minnow
2209,0.32,6,minnow
2210,8.25,5,minnow
2211,3.8,11,minnow
2212,2.27,8,minnow
