customer_id,signup_date,age,tenure_months,plan,support_tickets,last_login_days_ago,refund_after_churn,churned
C01897,2022-01-16,19.0,32.0,basic,0,22,False,False
C01898,2022-10-08,,11.9,free,4,5,False,False
C01899,2022-04-18,58.0,4.3,free,0,22,False,False
C01900,2023-01-08,66.0,36.8,basic,1,3,False,False
C01901,2022-09-16,73.0,1.8,free,3,78,True,True
C01902,2020-01-04,54.0,4.3,basic,0,4,False,False
C01903,2023-08-31,19.0,25.2,basic,0,1,False,False
C01904,2023-08-18,55.0,1.9,free,0,21,False,False
C01905,2022-12-25,65.0,1.2,free,1,164,False,True
C01906,2022-02-19,74.0,5.2,pro,1,172,True,True
C01907,2020-01-27,68.0,2.8,free,1,8,False,False
C01908,2023-06-13,65.0,18.3,free,0,11,False,False
C01909,2021-12-06,19.0,4.9,free,1,10,False,False
C01910,2022-08-13,33.0,1.6,basic,2,21,False,False
C01911,2022-02-23,59.0,17.8,basic,0,29,False,False
C01912,2023-02-06,66.0,18.6,free,1,9,False,False
C01913,2021-01-22,29.0,0.2,free,0,17,False,False
C01914,2022-04-08,55.0,5.3,pro,2,25,False,False
C01915,2021-11-08,32.0,39.8,free,0,18,False,False
C01916,2023-01-08,69.0,53.2,basic,2,141,False,True
C01917,2022-07-18,39.0,9.4,free,3,15,False,False
C01918,2020-08-29,66.0,24.5,free,1,16,False,False
C01919,2021-01-15,41.0,15.8,pro,0,12,False,False
C01920,2020-05-20,34.0,9.3,pro,2,3,False,False
C01921,2022-06-30,18.0,16.3,basic,2,15,False,False
C01922,2023-07-08,64.0,9.7,basic,1,1,False,False
C01923,2020-12-30,32.0,16.4,pro,0,5,False,False
C01924,2022-10-08,45.0,45.1,pro,0,25,False,False
C01925,2020-07-28,44.0,101.2,free,0,9,False,False
C01926,2020-05-06,26.0,30.4,basic,1,12,False,False
C01927,2022-03-27,68.0,7.5,pro,1,87,False,True
C01928,2021-12-09,63.0,6.0,free,6,169,False,True
C01929,2020-06-29,34.0,4.2,free,0,76,False,True
C01930,2021-01-29,44.0,0.1,free,1,82,False,True
C01931,2022-09-16,28.0,21.2,basic,2,15,False,False
C01932,2022-01-13,45.0,1.2,basic,1,74,False,True
C01933,2022-12-21,44.0,2.3,free,0,2,False,False
C01934,2021-01-02,56.0,17.6,basic,1,23,False,False
C01935,2022-06-08,25.0,8.0,free,1,0,False,False
C01936,2023-04-05,18.0,50.6,basic,1,20,False,False
C01937,2021-05-19,47.0,43.1,free,3,5,False,False
C01938,2023-10-14,72.0,0.2,free,1,4,False,False
C01939,2024-01-30,65.0,0.7,free,0,1,False,False
C01940,2023-02-12,33.0,4.3,free,0,5,False,False
C01941,2021-06-05,44.0,33.4,basic,1,19,False,False
C01942,2020-06-09,,19.6,free,1,170,False,True
C01943,2020-09-01,57.0,17.3,free,3,125,False,True
C01944,2021-11-30,,42.2,pro,0,12,False,False
C01945,2021-02-07,19.0,20.7,free,1,15,False,False
C01946,2022-08-12,64.0,11.5,free,2,1,False,False
C01947,2023-06-26,33.0,36.0,free,1,11,False,False
C01948,2023-02-01,24.0,7.2,free,0,23,False,False
C01949,2022-10-05,31.0,22.9,free,1,9,False,False
C01950,2022-09-12,22.0,4.1,basic,1,9,False,False
C01951,2024-01-14,43.0,35.2,free,1,5,False,False
C01952,2021-02-15,61.0,11.2,free,0,82,False,True
C01953,2021-04-15,59.0,11.2,basic,1,25,False,False
C01954,2021-07-24,24.0,23.4,basic,1,3,False,False
C01955,2021-06-30,53.0,0.1,free,0,3,False,False
C01956,2020-05-08,37.0,31.0,basic,1,19,False,False
C01957,2023-02-11,39.0,23.3,free,0,4,False,False
C01958,2021-07-01,,7.1,free,2,7,False,False
C01959,2020-03-30,31.0,0.1,basic,1,4,False,False
C01960,2023-04-29,28.0,13.2,basic,0,16,False,False
C01961,2020-06-27,62.0,14.8,basic,1,17,False,False
C01962,2021-01-29,34.0,16.0,free,1,11,False,False
C01963,2020-05-08,73.0,0.9,free,1,11,False,False
C01964,2022-02-04,32.0,0.1,free,2,121,True,True
C01965,2024-01-13,68.0,5.3,free,1,11,False,False
C01966,2021-03-17,72.0,20.3,basic,0,28,False,False
C01967,2020-11-22,23.0,7.1,free,2,135,False,True
C01968,2021-10-28,47.0,59.0,free,1,4,False,False
C01969,2020-12-03,58.0,1.1,pro,0,28,False,False
C01970,2022-07-09,38.0,15.7,basic,0,0,False,False
C01971,2023-01-05,47.0,76.1,free,0,24,False,False
C01972,2020-01-12,63.0,3.0,free,2,18,False,False
C01973,2021-02-02,40.0,13.2,basic,0,23,False,False
C01974,2022-03-20,28.0,50.2,basic,0,4,False,False
C01975,2021-03-23,31.0,30.6,basic,1,6,False,False
C01976,2022-12-05,53.0,9.1,free,4,14,False,False
C01977,2021-01-07,68.0,13.1,pro,1,140,False,True
C01978,2021-06-11,62.0,16.8,free,2,141,False,True
C01979,2021-10-22,22.0,1.5,free,1,22,False,False
C01980,2020-11-05,54.0,48.8,free,2,29,False,False
C01981,2020-06-19,36.0,26.3,basic,0,27,False,False
C01982,2024-02-07,62.0,14.3,basic,1,25,False,False
C01983,2023-10-20,41.0,12.2,pro,0,23,False,False
C01984,2021-10-26,65.0,7.2,basic,0,60,False,True
C01985,2023-10-08,54.0,6.7,basic,1,6,False,False
C01986,2022-02-06,54.0,0.4,free,1,19,False,False
C01987,2021-10-31,59.0,76.8,basic,1,22,False,False
C01988,2020-12-18,26.0,40.3,free,2,16,False,False
C01989,2021-03-30,23.0,17.3,free,0,6,False,False
C01990,2023-05-05,61.0,7.4,free,0,168,True,True
C01991,2021-12-04,74.0,28.4,free,1,9,False,False
C01992,2023-04-03,71.0,18.2,basic,0,19,False,False
C01993,2020-03-19,43.0,2.9,basic,0,15,False,False
C01994,2020-08-17,63.0,60.8,pro,0,27,False,False
C01995,2021-04-02,48.0,3.7,free,1,29,False,False
C01996,2022-03-11,49.0,44.9,free,1,14,False,False
C01997,2023-08-18,33.0,23.2,free,2,2,False,False
C01998,2023-02-22,34.0,18.1,free,0,159,False,True
C01999,2022-10-04,35.0,1.9,free,1,13,False,False
C02000,2021-06-24,18.0,9.0,pro,1,1,False,False
C02001,2022-09-17,37.0,18.9,basic,0,66,False,True
C02002,2020-08-21,43.0,23.7,free,3,15,False,False
C02003,2021-09-29,43.0,4.2,basic,0,29,False,False
C02004,2022-06-09,62.0,6.1,free,0,23,False,False
C02005,2020-05-20,61.0,14.6,free,1,7,False,False
C02006,2022-12-27,44.0,1.9,basic,2,14,False,False
C02007,2020-03-07,66.0,24.1,pro,0,23,False,False
C02008,2021-09-26,33.0,31.9,basic,0,26,False,False
C02009,2022-03-05,65.0,3.7,free,0,4,False,False
C02010,2022-12-30,64.0,57.3,basic,1,7,False,False
C02011,2020-03-23,26.0,16.7,basic,1,29,False,False
C02012,2022-09-24,60.0,16.2,basic,0,22,False,False
C02013,2020-05-08,40.0,26.9,pro,1,15,False,False
C02014,2020-12-04,61.0,5.7,free,1,3,False,False
C02015,2020-05-16,64.0,11.0,free,1,21,False,False
C02016,2023-09-25,74.0,2.4,free,1,54,False,True
C02017,2022-03-20,25.0,7.1,free,1,28,False,False
C02018,2022-08-24,64.0,18.8,free,2,0,False,False
C02019,2021-10-30,44.0,15.8,free,0,25,False,False
C02020,2023-11-18,60.0,19.3,free,1,29,False,False
C02021,2022-11-28,26.0,44.8,free,2,25,False,False
C02022,2023-01-06,21.0,0.0,basic,0,25,False,False
C02023,2022-12-16,53.0,15.9,free,0,23,False,False
C02024,2023-07-14,71.0,7.9,free,1,6,False,False
C02025,2020-12-24,45.0,1.8,basic,1,43,False,True
C02026,2022-06-24,47.0,2.3,free,2,8,False,False
C02027,2020-02-07,61.0,30.8,basic,2,27,False,False
C02028,2023-12-03,67.0,0.8,pro,0,17,False,False
C02029,2022-03-13,35.0,12.1,pro,1,2,False,False
C02030,2021-04-19,67.0,32.6,free,0,23,False,False
C02031,2023-05-14,25.0,6.7,free,1,9,False,False
C02032,2023-01-30,28.0,7.3,basic,1,23,False,False
C02033,2021-04-24,46.0,4.7,free,1,10,False,False
C02034,2023-10-25,25.0,47.0,pro,0,6,False,False
C02035,2023-06-27,51.0,13.5,free,2,23,False,False
C02036,2021-07-20,57.0,16.6,pro,1,24,False,False
C02037,2020-04-23,70.0,11.1,pro,2,6,False,False
C02038,2023-04-04,39.0,0.6,free,0,0,False,False
C02039,2022-10-12,70.0,4.6,basic,0,12,False,False
C02040,2021-05-07,65.0,7.8,free,1,10,False,False
C02041,2023-06-08,21.0,5.8,free,0,35,False,True
C02042,2023-10-16,38.0,46.2,free,1,51,False,True
C02043,2024-01-06,32.0,2.1,basic,2,55,False,True
C02044,2023-11-25,42.0,4.3,free,2,125,False,True
C02045,2023-01-20,66.0,10.7,basic,0,27,False,False
C02046,2022-05-23,58.0,2.5,pro,1,32,False,True
C02047,2021-02-20,48.0,27.4,free,0,20,False,False
C02048,2023-08-19,60.0,5.8,basic,0,3,False,False
C02049,2020-08-13,48.0,13.0,pro,0,20,False,False
C02050,2021-12-19,37.0,21.2,free,1,13,False,False
C02051,2021-11-27,33.0,9.4,free,2,12,False,False
C02052,2024-01-14,52.0,2.5,free,1,24,False,False
C02053,2022-04-25,41.0,1.2,free,1,8,False,False
C02054,2022-07-20,52.0,23.7,basic,0,23,False,False
C02055,2021-10-03,48.0,3.9,free,2,22,False,False
C02056,2021-12-26,35.0,4.1,free,0,6,False,False
C02057,2023-04-23,21.0,0.2,basic,1,26,False,True
C02058,2021-04-20,21.0,3.5,basic,0,1,False,False
C02059,2023-08-30,39.0,5.2,basic,1,26,False,False
C02060,2021-11-05,43.0,14.4,basic,1,0,False,False
C02061,2021-01-20,54.0,6.7,free,2,18,False,False
C02062,2020-11-06,34.0,9.1,free,2,177,False,True
C02063,2022-07-03,70.0,8.6,basic,0,12,False,False
C02064,2020-04-14,,10.9,free,2,6,False,False
C02065,2022-12-18,,9.0,basic,0,1,False,False
C02066,2022-07-21,28.0,60.8,pro,3,10,False,False
C02067,2022-05-05,65.0,53.4,basic,4,18,False,False
C02068,2020-10-10,36.0,68.2,free,2,3,False,False
C02069,2020-05-06,52.0,3.4,free,4,178,False,True
C02070,2020-04-12,35.0,15.1,free,3,12,False,False
C02071,2020-07-09,43.0,22.6,basic,0,18,False,False
C02072,2023-04-24,39.0,5.6,free,4,41,False,True
C02073,2021-12-29,58.0,53.2,pro,0,25,False,False
C02074,2020-07-24,66.0,9.6,free,3,0,False,False
C02075,2021-01-02,71.0,0.5,free,0,24,False,False
C02076,2020-11-21,55.0,30.2,free,0,16,False,False
C02077,2021-12-21,73.0,29.0,free,0,11,False,False
C02078,2020-10-31,56.0,4.9,pro,1,99,True,True
C02079,2022-11-08,63.0,1.4,free,1,53,True,True
C02080,2023-04-19,60.0,29.1,free,1,2,False,False
C02081,2020-06-08,55.0,5.2,basic,0,9,False,False
C02082,2020-03-10,,18.7,free,2,8,False,False
C02083,2020-07-07,36.0,1.1,free,0,52,True,True
C02084,2023-09-17,31.0,3.3,free,1,16,False,False
C02085,2022-06-12,58.0,22.5,basic,1,26,False,False
C02086,2023-11-19,49.0,10.8,free,1,25,False,False
C02087,2020-08-12,51.0,115.6,free,0,19,False,False
C02088,2021-10-22,63.0,63.8,free,0,11,False,False
C02089,2020-09-30,63.0,0.3,pro,1,16,False,False
C02090,2021-04-01,63.0,1.8,basic,1,25,False,False
C02091,2020-10-31,45.0,26.3,free,1,152,False,True
C02092,2022-10-14,61.0,12.7,free,2,2,False,False
C02093,2022-07-17,49.0,0.7,free,0,24,False,False
C02094,2023-09-03,51.0,11.8,free,2,19,False,False
C02095,2021-03-12,59.0,9.7,free,1,21,False,False
C02096,2020-09-22,36.0,13.0,pro,3,15,False,False
C02097,2020-06-22,19.0,18.2,basic,2,20,False,False
C02098,2021-03-15,69.0,9.7,basic,2,58,False,True
C02099,2020-10-23,27.0,8.8,free,0,12,False,False
C02100,2020-09-23,72.0,4.7,pro,0,4,False,False
C02101,2020-05-07,70.0,1.4,basic,1,6,False,False
C02102,2020-09-01,73.0,39.2,basic,0,21,False,False
C02103,2023-09-08,39.0,11.4,basic,0,133,False,True
C02104,2021-06-18,19.0,16.3,pro,0,0,False,False
C02105,2022-08-27,23.0,2.0,free,1,95,False,True
C02106,2020-08-16,57.0,23.4,free,3,12,False,False
C02107,2021-05-10,71.0,20.1,free,3,29,False,False
C02108,2023-08-21,39.0,44.8,pro,1,10,False,False
C02109,2023-11-13,42.0,2.9,basic,1,22,False,False
C02110,2023-11-12,45.0,10.0,free,4,154,True,True
C02111,2022-07-11,49.0,21.9,basic,0,14,False,False
C02112,2021-09-10,20.0,3.5,free,4,19,False,False
C02113,2021-01-16,47.0,30.6,free,3,27,False,False
C02114,2022-08-08,55.0,20.1,free,3,20,False,False
C02115,2021-07-10,26.0,34.4,free,2,17,False,False
C02116,2022-12-07,71.0,30.1,free,0,114,True,True
C02117,2021-03-09,64.0,26.2,free,1,178,False,True
C02118,2022-11-23,20.0,13.0,pro,1,19,False,False
C02119,2022-11-05,49.0,12.0,free,4,28,False,False
C02120,2022-10-15,41.0,11.4,free,0,17,False,False
C02121,2020-04-26,,18.8,free,2,6,False,False
C02122,2021-05-26,21.0,54.0,pro,0,13,False,False
C02123,2023-12-13,,10.9,basic,2,6,False,False
C02124,2021-10-13,68.0,80.1,free,6,11,False,False
C02125,2020-08-09,67.0,10.7,pro,0,21,False,False
C02126,2020-04-10,60.0,3.9,free,2,29,False,False
C02127,2023-07-28,26.0,26.2,basic,0,12,False,False
C02128,2021-08-10,37.0,4.8,basic,1,18,False,True
C02129,2021-04-13,41.0,47.5,free,2,14,False,False
C02130,2021-04-11,50.0,0.7,free,2,156,False,True
C02131,2021-07-29,37.0,3.3,free,0,132,True,True
C02132,2022-06-25,40.0,19.4,free,2,23,False,False
C02133,2021-04-20,43.0,61.7,basic,1,12,False,False
C02134,2023-08-19,72.0,18.3,basic,1,8,False,False
C02135,2020-07-19,37.0,1.3,basic,1,26,False,False
C02136,2021-03-03,27.0,44.1,free,0,29,False,False
C02137,2023-06-23,27.0,20.4,pro,0,21,False,False
C02138,2022-05-31,45.0,13.6,basic,0,10,False,False
C02139,2022-05-02,55.0,23.2,basic,1,1,False,False
C02140,2023-12-18,51.0,25.3,basic,1,6,False,False
C02141,2023-01-01,58.0,20.9,pro,1,25,False,False
C02142,2021-12-14,24.0,4.3,basic,0,29,False,False
C02143,2023-04-17,,11.5,free,3,24,False,False
C02144,2021-08-23,63.0,15.7,pro,0,177,True,True
C02145,2022-10-26,71.0,8.9,basic,1,0,False,False
C02146,2022-04-10,21.0,5.6,free,2,22,False,False
C02147,2020-05-27,52.0,32.0,free,1,26,False,False
C02148,2023-09-21,22.0,14.2,basic,0,26,False,False
C02149,2022-06-28,71.0,13.2,free,3,140,False,True
C02150,2020-04-07,47.0,0.2,free,3,9,False,False
C02151,2021-01-20,62.0,16.3,free,1,24,False,False
C02152,2022-04-14,34.0,7.8,free,4,22,False,False
C02153,2022-06-28,57.0,91.9,pro,0,26,False,False
C02154,2021-02-14,21.0,40.7,free,1,8,False,False
C02155,2020-04-02,59.0,13.7,free,1,4,False,False
C02156,2023-09-14,26.0,12.2,free,0,4,False,False
C02157,2022-06-21,60.0,8.9,free,3,67,False,True
C02158,2020-10-02,66.0,19.5,basic,1,0,False,False
C02159,2023-04-15,63.0,62.6,free,2,26,False,False
C02160,2021-06-22,66.0,31.0,pro,1,9,False,False
C02161,2020-09-18,46.0,3.6,pro,2,25,False,False
C02162,2020-10-09,55.0,34.7,free,1,29,False,False
C02163,2020-09-07,48.0,30.3,basic,0,4,False,False
C02164,2021-02-05,51.0,19.9,free,3,20,False,False
C02165,2020-05-25,37.0,7.2,free,4,26,False,False
C02166,2023-12-08,19.0,36.3,free,0,26,False,False
C02167,2020-01-01,47.0,0.6,free,2,149,False,True
C02168,2020-05-07,43.0,21.6,basic,0,3,False,False
C02169,2021-01-09,30.0,35.2,free,0,9,False,False
C02170,2022-04-27,,26.3,free,0,7,False,False
C02171,2021-09-12,59.0,82.7,pro,0,20,False,False
C02172,2020-01-10,,3.0,pro,0,10,False,False
C02173,2021-08-04,18.0,25.3,free,2,10,False,False
C02174,2021-10-21,60.0,2.3,basic,2,19,False,False
C02175,2023-02-05,,0.7,basic,0,4,False,False
C02176,2020-11-19,45.0,65.0,free,1,5,False,False
C02177,2022-02-23,,2.3,free,0,21,False,False
C02178,2023-07-29,50.0,8.1,pro,2,9,False,False
C02179,2023-12-27,38.0,18.4,free,2,14,False,False
C02180,2020-09-17,54.0,2.7,pro,0,23,False,False
C02181,2021-09-07,25.0,16.4,free,2,8,False,False
C02182,2021-09-23,68.0,3.5,basic,0,23,False,False
C02183,2023-10-12,48.0,1.4,free,3,26,False,False
C02184,2023-09-14,57.0,19.1,free,0,5,False,False
C02185,2023-04-20,26.0,3.2,free,1,1,False,False
C02186,2021-11-10,52.0,31.2,basic,0,9,False,False
C02187,2021-11-08,38.0,2.1,pro,0,10,False,False
C02188,2023-01-26,72.0,0.5,free,4,18,True,True
C02189,2021-01-28,63.0,22.2,free,1,25,False,False
C02190,2021-01-17,38.0,12.4,pro,2,9,False,False
C02191,2021-08-15,21.0,25.0,free,2,129,True,True
C02192,2023-02-24,38.0,41.3,free,0,15,False,False
C02193,2020-01-23,56.0,7.3,free,1,1,False,False
C02194,2022-07-28,67.0,6.2,basic,0,17,False,False
C02195,2020-04-21,69.0,19.0,free,2,127,True,True
C02196,2022-02-16,,17.9,pro,0,14,False,False
C02197,2020-08-18,61.0,8.1,basic,1,12,False,False
C02198,2021-11-08,31.0,11.4,free,1,0,False,False
C02199,2022-04-26,71.0,33.4,basic,2,3,False,False
C02200,2022-12-06,53.0,10.8,free,2,4,False,False
C02201,2022-12-15,54.0,20.4,basic,0,23,False,False
C02202,2020-05-15,68.0,51.6,free,1,1,False,False
C02203,2020-01-07,71.0,15.6,free,0,13,False,False
C02204,2021-02-24,54.0,0.6,free,0,2,False,False
C02205,2022-05-10,32.0,14.4,pro,1,28,False,False
C02206,2021-02-27,44.0,39.0,basic,0,24,False,False
C02207,2022-05-23,64.0,2.8,basic,1,9,False,False
C02208,2021-05-30,38.0,7.7,pro,0,12,False,False
C02209,2023-12-17,54.0,2.3,pro,0,1,False,False
C02210,2023-07-01,55.0,4.6,free,3,3,False,False
C02211,2021-03-28,64.0,15.7,basic,0,26,False,False
C02212,2022-09-15,66.0,1.7,basic,2,27,True,True
C02213,2020-07-27,43.0,125.6,free,0,12,False,False
C02214,2023-12-24,45.0,12.7,free,0,10,False,False
C02215,2022-10-04,63.0,6.3,free,0,20,False,False
C02216,2021-01-31,36.0,0.6,basic,2,20,False,False
C02217,2022-12-03,21.0,19.5,basic,0,11,False,False
C02218,2023-11-20,26.0,24.7,basic,0,19,False,False
C02219,2023-01-26,62.0,22.0,free,0,21,False,False
C02220,2021-04-03,27.0,3.6,pro,0,2,False,False
C02221,2021-11-08,33.0,10.0,basic,0,48,True,True
C02222,2021-01-27,39.0,70.5,basic,1,25,False,False
C02223,2021-08-18,32.0,0.7,pro,0,2,False,False
C02224,2021-09-21,58.0,14.1,free,0,23,False,False
C02225,2023-04-01,61.0,17.3,basic,0,8,False,False
C02226,2021-01-28,61.0,104.6,free,1,21,False,False
C02227,2021-09-30,46.0,8.2,free,1,147,True,True
C02228,2022-09-09,37.0,0.3,free,1,17,False,False
C02229,2023-04-13,72.0,5.0,basic,3,69,True,True
C02230,2021-07-21,31.0,7.5,pro,1,68,False,True
C02231,2021-02-13,30.0,7.8,basic,1,13,False,False
C02232,2023-01-15,61.0,50.6,free,1,18,False,False
C02233,2023-07-12,46.0,12.0,free,1,0,False,False
C02234,2021-10-16,72.0,29.0,pro,1,3,False,False
C02235,2022-08-07,60.0,21.1,free,0,7,False,False
C02236,2023-06-26,45.0,16.1,free,0,14,False,False
C02237,2024-01-17,45.0,14.1,basic,1,16,False,False
C02238,2022-08-07,37.0,1.3,free,1,16,False,False
C02239,2022-09-15,31.0,68.7,pro,2,24,False,False
C02240,2020-05-11,41.0,13.9,basic,1,27,False,False
C02241,2020-10-22,36.0,6.9,free,0,0,False,False
C02242,2020-02-24,66.0,20.6,free,2,22,False,True
C02243,2021-03-31,32.0,38.0,basic,3,27,False,False
C02244,2021-05-15,19.0,70.9,basic,0,14,False,False
C02245,2020-07-15,32.0,1.7,pro,0,23,False,False
C02246,2020-06-07,24.0,13.2,basic,0,16,False,False
C02247,2020-12-27,54.0,1.9,free,0,27,False,False
C02248,2023-07-09,27.0,5.0,free,2,22,False,False
C02249,2021-09-18,54.0,1.7,free,1,142,False,True
C02250,2022-10-12,71.0,7.9,basic,2,25,False,False
C02251,2023-01-18,68.0,11.4,free,2,17,False,False
C02252,2021-05-08,49.0,27.8,basic,2,16,False,False
C02253,2023-10-26,68.0,69.9,free,2,10,False,False
C02254,2022-10-01,30.0,20.1,free,3,2,False,False
C02255,2022-03-20,40.0,5.1,pro,1,19,False,False
C02256,2023-08-07,49.0,28.9,free,0,9,False,False
C02257,2021-04-07,20.0,26.4,basic,1,8,False,False
C02258,2021-06-11,46.0,3.1,basic,1,29,False,False
C02259,2020-03-03,31.0,1.4,free,2,0,False,False
C02260,2023-02-04,44.0,27.3,free,0,21,False,False
C02261,2020-09-27,57.0,2.2,pro,0,7,False,False
C02262,2020-12-13,47.0,22.8,basic,2,18,False,False
C02263,2020-04-16,,14.3,pro,0,23,False,False
C02264,2022-03-22,72.0,2.9,free,0,0,False,False
C02265,2020-11-26,58.0,2.0,free,2,21,False,False
C02266,2021-07-12,23.0,9.7,basic,0,4,False,False
C02267,2022-11-08,58.0,4.5,free,2,4,False,False
C02268,2022-02-18,42.0,8.5,free,1,21,False,False
C02269,2021-10-25,19.0,8.0,free,1,2,False,False
C02270,2020-05-06,38.0,12.7,basic,0,72,True,True
C02271,2023-11-21,27.0,54.3,free,1,7,False,False
C02272,2023-09-11,42.0,30.0,basic,1,22,False,False
C02273,2021-06-12,26.0,38.3,free,0,6,False,False
C02274,2023-07-06,,13.8,free,1,0,False,False
C02275,2022-03-16,71.0,0.9,pro,0,81,False,True
C02276,2022-01-16,46.0,7.9,free,0,15,False,False
C02277,2023-01-27,64.0,15.1,basic,0,20,False,False
C02278,2020-10-17,59.0,3.7,free,2,129,False,True
C02279,2023-06-23,,7.6,free,1,65,False,True
C02280,2020-03-17,62.0,43.0,pro,2,11,False,False
C02281,2022-09-21,28.0,6.0,free,3,150,False,True
C02282,2022-07-27,62.0,10.9,free,1,54,False,True
C02283,2022-01-01,64.0,14.3,pro,1,6,False,False
C02284,2022-02-19,45.0,8.1,free,1,75,False,True
C02285,2024-01-24,38.0,62.2,pro,0,19,False,False
C02286,2020-07-30,21.0,3.2,basic,1,24,False,False
C02287,2020-11-20,39.0,11.7,free,0,25,False,False
C02288,2021-02-14,69.0,0.3,pro,1,129,True,True
C02289,2020-01-22,45.0,16.3,free,1,22,False,False
C02290,2021-10-01,73.0,7.9,free,0,160,False,True
C02291,2022-02-14,65.0,27.1,basic,2,71,False,True
C02292,2023-02-11,40.0,1.8,free,1,15,False,False
C02293,2022-10-29,23.0,9.8,free,0,12,False,False
C02294,2020-03-13,53.0,18.3,basic,2,9,False,False
C02295,2023-03-06,70.0,1.8,free,3,68,False,True
C02296,2022-04-09,60.0,5.6,basic,0,9,False,False
C02297,2020-07-14,25.0,28.8,free,1,11,False,False
C02298,2021-09-13,27.0,3.2,pro,0,7,False,False
C02299,2024-01-17,23.0,6.0,free,0,13,False,False
C02300,2023-12-06,45.0,13.3,free,1,159,True,True
C02301,2021-11-08,24.0,3.2,pro,0,18,False,False
C02302,2021-01-04,69.0,10.3,free,1,1,False,False
C02303,2021-05-25,30.0,3.4,basic,0,10,False,False
C02304,2022-08-09,26.0,17.0,pro,1,1,False,False
C02305,2023-01-12,69.0,17.3,basic,2,5,False,False
C02306,2020-07-03,50.0,22.6,free,0,12,False,False
C02307,2021-04-30,46.0,2.2,pro,2,3,False,False
C02308,2023-05-28,33.0,8.2,free,1,168,False,True
C02309,2021-10-16,30.0,3.7,basic,0,22,False,False
C02310,2020-06-03,55.0,9.0,free,2,8,False,False
C02311,2022-11-21,41.0,2.5,basic,0,7,False,False
C02312,2023-08-04,38.0,3.7,pro,0,18,False,False
C02313,2020-07-12,18.0,6.5,free,1,14,False,False
C02314,2021-02-16,27.0,5.1,basic,0,11,False,False
C02315,2022-10-31,43.0,0.5,free,1,10,False,False
C02316,2021-10-29,40.0,9.6,basic,1,137,False,True
C02317,2021-09-23,43.0,4.7,basic,0,27,False,False
C02318,2020-09-14,52.0,19.2,basic,1,20,False,False
C02319,2023-03-01,67.0,16.9,free,1,19,True,True
C02320,2021-06-02,28.0,26.7,free,3,9,False,False
C02321,2020-05-26,27.0,7.8,basic,0,27,False,False
C02322,2021-05-13,30.0,21.8,pro,0,8,False,False
C02323,2020-10-15,34.0,7.1,basic,1,25,False,False
C02324,2021-12-12,31.0,32.0,free,1,25,False,False
C02325,2023-11-29,70.0,0.7,free,1,20,False,False
C02326,2021-03-18,55.0,5.4,basic,4,12,False,False
C02327,2022-01-20,18.0,4.1,free,0,14,False,False
C02328,2020-07-26,35.0,2.1,free,1,20,False,False
C02329,2022-11-24,44.0,6.5,basic,0,27,False,False
C02330,2021-11-14,54.0,6.9,pro,0,14,False,False
C02331,2022-04-27,74.0,0.8,basic,0,12,False,False
C02332,2020-02-14,41.0,13.8,free,2,9,False,False
C02333,2023-03-03,23.0,26.3,basic,0,6,False,False
C02334,2020-01-19,44.0,12.9,pro,2,3,False,False
C02335,2022-03-25,54.0,7.8,pro,0,99,True,True
C02336,2022-11-10,58.0,37.1,basic,0,15,False,False
C02337,2021-08-19,22.0,51.5,pro,0,24,False,False
C02338,2022-06-29,44.0,36.9,basic,0,20,False,False
C02339,2023-11-23,19.0,7.6,free,0,9,False,False
C02340,2021-06-14,22.0,5.5,pro,1,23,False,False
C02341,2020-05-27,67.0,23.8,free,1,27,False,False
C02342,2021-11-28,66.0,16.3,basic,1,6,False,False
C02343,2022-06-11,72.0,22.9,free,1,10,False,False
C02344,2022-04-08,26.0,7.1,pro,0,12,False,False
C02345,2022-07-18,54.0,0.4,free,2,116,True,True
C02346,2020-11-13,49.0,2.8,free,2,72,True,True
C02347,2022-10-30,21.0,20.5,free,0,29,False,False
C02348,2023-06-19,63.0,5.9,free,2,21,False,True
C02349,2021-06-29,45.0,10.2,basic,0,2,False,False
C02350,2022-06-30,33.0,50.7,basic,0,28,False,False
C02351,2023-02-12,69.0,6.8,pro,1,15,False,True
C02352,2022-03-10,72.0,36.5,free,0,21,False,False
C02353,2023-12-25,30.0,0.1,free,1,12,False,False
C02354,2021-10-30,36.0,12.9,basic,1,1,False,False
C02355,2021-03-16,48.0,14.4,basic,0,7,False,False
C02356,2020-03-24,54.0,24.5,basic,2,21,False,False
C02357,2021-01-27,55.0,5.3,basic,0,7,False,False
C02358,2023-07-16,65.0,20.2,free,0,13,False,False
C02359,2022-07-30,27.0,53.5,pro,0,20,False,False
C02360,2021-07-07,23.0,1.1,basic,2,22,False,False
C02361,2023-11-28,28.0,25.2,basic,1,24,False,False
C02362,2022-12-30,51.0,18.0,free,1,0,False,False
C02363,2021-06-07,69.0,43.8,free,2,17,False,False
C02364,2023-03-06,48.0,12.8,basic,1,177,False,True
C02365,2024-01-01,73.0,10.2,free,1,12,False,False
C02366,2020-12-01,67.0,11.1,basic,0,123,False,True
C02367,2022-11-20,26.0,6.5,free,0,170,False,True
C02368,2022-08-05,25.0,35.6,free,0,2,False,False
C02369,2023-10-07,21.0,15.2,free,1,125,False,True
C02370,2020-06-26,45.0,7.5,free,1,47,True,True
C02371,2023-09-13,67.0,6.6,basic,1,11,False,False
